STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,STATION_TYPE,LATITUDE,LONGITUDE,STATUS,COUNTY_NAME,SAMPLE_CODE,SAMPLE_DATE,SAMPLE_DEPTH,SAMPLE_DEPTH_UNITS,PARAMETER,RESULT,REPORTING_LIMIT,UNITS,METHOD_NAME
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0390,1976-08-24T07:50:00,1,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0390,1976-08-24T07:50:00,1,Feet,Dissolved Nitrate,0.2,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0643,1977-08-22T10:20:00,59,Feet,Dissolved Phosphorus,0.1,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0643,1977-08-22T10:20:00,59,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0640,1977-08-22T10:10:00,32,Feet,Dissolved Phosphorus,0.01,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0640,1977-08-22T10:10:00,32,Feet,Dissolved Nitrate,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0397,1980-08-19T11:04:00,52,Feet,Dissolved Phosphorus,0.14,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0397,1980-08-19T11:04:00,52,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0396,1980-08-19T11:03:00,40,Feet,Dissolved Phosphorus,0.06,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0396,1980-08-19T11:03:00,40,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0395,1980-08-19T11:02:00,26,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0395,1980-08-19T11:02:00,26,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0394,1980-08-19T11:01:00,12,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0394,1980-08-19T11:01:00,12,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0393,1980-08-19T11:00:00,3,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0393,1980-08-19T11:00:00,3,Feet,Dissolved Nitrate,0,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0368,1976-08-17T09:32:00,46,Feet,Dissolved Potassium,3.3,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0368,1976-08-17T09:32:00,46,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0368,1976-08-17T09:32:00,46,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0367,1976-08-17T09:31:00,33,Feet,Dissolved Potassium,3.4,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0367,1976-08-17T09:31:00,33,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0367,1976-08-17T09:31:00,33,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0366,1976-08-17T09:30:00,1,Feet,Dissolved Potassium,3.4,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0366,1976-08-17T09:30:00,1,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0366,1976-08-17T09:30:00,1,Feet,Dissolved Nitrate,0.16,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0610,1977-08-16T10:25:00,46,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0610,1977-08-16T10:25:00,46,Feet,Dissolved Nitrate,0,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0607,1977-08-16T10:15:00,20,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0607,1977-08-16T10:15:00,20,Feet,Dissolved Nitrate,0.01,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0343,1979-08-14T11:07:00,59,Feet,Dissolved Phosphorus,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0343,1979-08-14T11:07:00,59,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0342,1979-08-14T11:06:00,52,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0342,1979-08-14T11:06:00,52,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0341,1979-08-14T11:05:00,39,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0341,1979-08-14T11:05:00,39,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0340,1979-08-14T11:04:00,26,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0340,1979-08-14T11:04:00,26,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0339,1979-08-14T11:03:00,13,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0339,1979-08-14T11:03:00,13,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0338,1979-08-14T11:02:00,7,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0338,1979-08-14T11:02:00,7,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0336,1979-08-14T11:00:00,3,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0337,1979-08-14T11:00:00,1,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0879A0336,1979-08-14T11:00:00,3,Feet,Dissolved Nitrate,0.07,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0354,1976-08-10T08:32:00,52,Feet,Dissolved Potassium,3.1,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0354,1976-08-10T08:32:00,52,Feet,Dissolved Phosphorus,0.14,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0354,1976-08-10T08:32:00,52,Feet,Dissolved Nitrate,0.25,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0353,1976-08-10T08:31:00,43,Feet,Dissolved Potassium,3.1,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0353,1976-08-10T08:31:00,43,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0353,1976-08-10T08:31:00,43,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0352,1976-08-10T08:30:00,1,Feet,Dissolved Potassium,3.2,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0352,1976-08-10T08:30:00,1,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0352,1976-08-10T08:30:00,1,Feet,Dissolved Nitrate,0.14,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0431,1978-08-09T11:50:00,66,Feet,Dissolved Phosphorus,0.17,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0431,1978-08-09T11:50:00,66,Feet,Dissolved Nitrate,0.18,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0430,1978-08-09T11:49:00,53,Feet,Dissolved Phosphorus,0.08,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0430,1978-08-09T11:49:00,53,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0429,1978-08-09T11:48:00,40,Feet,Dissolved Phosphorus,0.06,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0429,1978-08-09T11:48:00,40,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0428,1978-08-09T11:47:00,26,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0428,1978-08-09T11:47:00,26,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0427,1978-08-09T11:46:00,13,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0427,1978-08-09T11:46:00,13,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0426,1978-08-09T11:45:00,1,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0878A0426,1978-08-09T11:45:00,1,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0555,1977-08-08T09:48:00,59,Feet,Dissolved Phosphorus,0.11,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0555,1977-08-08T09:48:00,59,Feet,Dissolved Nitrate,0.26,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0554,1977-08-08T09:47:00,20,Feet,Dissolved Phosphorus,0.02,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0554,1977-08-08T09:47:00,20,Feet,Dissolved Nitrate,0.05,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0376,1980-08-06T08:06:00,66,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0376,1980-08-06T08:06:00,66,Feet,Dissolved Phosphorus,0.19,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0376,1980-08-06T08:06:00,66,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0375,1980-08-06T08:04:00,52,Feet,Dissolved Phosphorus,0.17,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0375,1980-08-06T08:04:00,52,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0374,1980-08-06T08:03:00,39,Feet,Dissolved Phosphorus,0.17,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0374,1980-08-06T08:03:00,39,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0373,1980-08-06T08:02:00,26,Feet,Dissolved Phosphorus,0.06,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0373,1980-08-06T08:02:00,26,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0372,1980-08-06T08:01:00,13,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0372,1980-08-06T08:01:00,13,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0371,1980-08-06T08:00:00,3,Feet,Dissolved Selenium,0,0.01,mg/L,"Std Method 3500-Se, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0371,1980-08-06T08:00:00,3,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0880A0371,1980-08-06T08:00:00,3,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0308,1981-08-04T12:49:00,52,Feet,Dissolved Phosphorus,0.22,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0308,1981-08-04T12:49:00,52,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0307,1981-08-04T12:48:00,39,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0307,1981-08-04T12:48:00,39,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0306,1981-08-04T12:47:00,13,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0306,1981-08-04T12:47:00,13,Feet,Dissolved Nitrate,0.07,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0305,1981-08-04T12:46:00,3,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0305,1981-08-04T12:46:00,3,Feet,Dissolved Nitrate,0.09,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0304,1981-08-04T12:45:00,1,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0881A0304,1981-08-04T12:45:00,1,Feet,Dissolved Nitrate,0.04,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0348,1976-08-03T07:52:00,46,Feet,Dissolved Potassium,3.2,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0348,1976-08-03T07:52:00,46,Feet,Dissolved Phosphorus,0.12,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0348,1976-08-03T07:52:00,46,Feet,Dissolved Nitrate,0.14,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0347,1976-08-03T07:51:00,23,Feet,Dissolved Potassium,3.3,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0347,1976-08-03T07:51:00,23,Feet,Dissolved Phosphorus,0.04,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0347,1976-08-03T07:51:00,23,Feet,Dissolved Nitrate,0.11,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0346,1976-08-03T07:50:00,1,Feet,Dissolved Potassium,3.3,0.1,mg/L,EPA 258.1
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0346,1976-08-03T07:50:00,1,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0876A0346,1976-08-03T07:50:00,1,Feet,Dissolved Nitrate,0.16,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0531,1977-08-01T10:35:00,60,Feet,Dissolved Phosphorus,0.1,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0531,1977-08-01T10:35:00,60,Feet,Dissolved Nitrate,0.02,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0529,1977-08-01T10:30:00,20,Feet,Dissolved Phosphorus,0.02,0.01,mg/L as P,"Std Method 4500-P, D"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0877A0529,1977-08-01T10:30:00,20,Feet,Dissolved Nitrate,0,0.01,mg/L as N,"Environ. Sci. and Tech, 6/67"
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0779A0314,1979-07-31T11:06:00,60,Feet,Dissolved Phosphorus,0.05,0.01,mg/L as P,EPA 365.4 DWR Modified
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0779A0314,1979-07-31T11:06:00,60,Feet,Dissolved Nitrate,0.16,0.01,mg/L as N,EPA 353.2 (DWR Modified)
404,PE005000,Lake Perris West of Alessandro Island,PE005000,Surface Water,33.8606,-117.178,Review Status Unknown,Riverside,OM0779A0313,1979-07-31T11:05:00,53,Feet,Dissolved Phosphorus,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified
